x_gal_kpc,y_gal_kpc,z_gal_kpc,R_kpc,feh,componente,x_hel_kpc,y_hel_kpc,z_hel_kpc,d_hel_kpc,l_deg,b_deg
-0.03183,0.17508,1.12905,0.17795,0.48355,0,8.16817,0.17508,1.10825,8.24487,1.22791,7.72490
-0.19038,-1.08707,-0.55636,1.10362,0.49112,0,8.00962,-1.08707,-0.57716,8.10363,352.27101,-4.08423
0.31272,-0.87329,-0.22595,0.92760,0.34484,0,8.51272,-0.87329,-0.24675,8.56096,354.14271,-1.65166
0.25029,0.67176,-0.99818,0.71687,0.34190,0,8.45029,0.67176,-1.01898,8.53797,4.54519,-6.85444
-2.68513,0.64602,-0.88035,2.76175,0.34366,0,5.51487,0.64602,-0.90115,5.62523,6.68127,-9.21842
-0.06063,0.03412,0.13657,0.06957,0.60637,0,8.13937,0.03412,0.11577,8.14027,0.24015,0.81485
0.30431,-0.84712,-0.32602,0.90012,0.43405,0,8.50431,-0.84712,-0.34682,8.55343,354.31152,-2.32387
4.12630,0.67165,-1.00732,4.18061,0.24401,0,12.32630,0.67165,-1.02812,12.38733,3.11892,-4.76089
0.66639,-0.10601,0.02040,0.67477,0.36595,0,8.86639,-0.10601,-0.00040,8.86703,359.31497,-0.00261
-9.02704,6.93504,0.11643,11.38342,-0.14968,0,-0.82704,6.93504,0.09563,6.98484,96.80070,0.78445
-1.55117,0.44909,0.23653,1.61487,0.39474,1,6.64883,0.44909,0.21573,6.66748,3.86415,1.85415
-4.76561,-3.92988,2.34394,6.17698,0.13928,0,3.43439,-3.92988,2.32314,5.71279,311.15075,23.99490
0.39692,0.98386,-0.71510,1.06090,0.46447,0,8.59692,0.98386,-0.73590,8.68427,6.52869,-4.86102
0.12466,0.45888,0.13792,0.47551,0.38183,0,8.32466,0.45888,0.11712,8.33812,3.15512,0.80485
0.06470,0.16543,0.46483,0.17763,0.35500,0,8.26470,0.16543,0.44403,8.27828,1.14671,3.07473
-0.47159,0.33798,-0.23230,0.58020,0.41686,0,7.72841,0.33798,-0.25310,7.73994,2.50409,-1.87392
1.92404,-0.47319,-0.00808,1.98137,0.25983,0,10.12404,-0.47319,-0.02888,10.13513,357.32399,-0.16327
0.26070,0.25882,-0.27596,0.36736,0.27463,0,8.46070,0.25882,-0.29676,8.46986,1.75219,-2.00787
-3.95206,-3.49951,-0.64854,5.27877,0.11065,0,4.24794,-3.49951,-0.66934,5.54433,320.51782,-6.93391
7.14147,8.44471,0.46669,11.05955,-0.13929,0,15.34147,8.44471,0.44589,17.51778,28.83058,1.45854
1.47292,-0.67553,0.43381,1.62045,0.41563,0,9.67292,-0.67553,0.41301,9.70528,356.00510,2.43896
-6.42044,-7.99095,0.01068,10.25072,-0.15231,0,1.77956,-7.99095,-0.01012,8.18671,282.55475,-0.07086
-0.39711,0.43765,0.39145,0.59096,0.39012,0,7.80289,0.43765,0.37065,7.82394,3.21022,2.71535
0.97382,1.29706,-0.27272,1.62194,0.30024,0,9.17382,1.29706,-0.29352,9.26971,8.04756,-1.81453
-9.51824,2.98600,-0.21229,9.97562,-0.03746,0,-1.31824,2.98600,-0.23309,3.27235,113.82016,-4.08472
-0.31711,0.27914,-0.19827,0.42246,0.22213,0,7.88289,0.27914,-0.21907,7.89087,2.02801,-1.59086
-0.15704,0.14410,0.07209,0.21313,0.38652,0,8.04296,0.14410,0.05129,8.04442,1.02640,0.36529
-0.51479,-0.14655,-1.03467,0.53525,0.44001,0,7.68521,-0.14655,-1.05547,7.75873,358.90758,-7.81859
2.69350,5.64638,1.41119,6.25592,0.07780,0,10.89350,5.64638,1.39039,12.34841,27.39883,6.46501
3.31122,-0.47942,-0.33561,3.34575,0.27241,0,11.51122,-0.47942,-0.35641,11.52671,357.61511,-1.77189
0.75583,-0.77690,0.05272,1.08390,0.39727,0,8.95583,-0.77690,0.03192,8.98952,355.04215,0.20347
-0.36864,-0.82808,-0.39117,0.90643,0.36939,0,7.83136,-0.82808,-0.41197,7.88579,353.96401,-2.99460
3.69616,-5.22132,-0.95308,6.39717,0.13042,0,11.89616,-5.22132,-0.97388,13.02802,336.30294,-4.28703
1.59243,-0.08116,-0.13495,1.59449,0.33257,0,9.79243,-0.08116,-0.15575,9.79400,359.52516,-0.91120
-0.32875,-0.74440,0.80890,0.81376,0.29598,0,7.87125,-0.74440,0.78810,7.94555,354.59752,5.69239
0.48292,-0.93988,0.84800,1.05669,0.37856,0,8.68292,-0.93988,0.82720,8.77273,353.82206,5.41058
-1.73408,-4.91503,2.77449,5.21196,0.11121,0,6.46592,-4.91503,2.75369,8.57604,322.75994,18.72891
-0.83248,-1.81906,-0.29020,2.00050,0.33752,0,7.36752,-1.81906,-0.31100,7.59513,346.13092,-2.34677
2.57109,-1.49606,0.17861,2.97468,0.38022,0,10.77109,-1.49606,0.15781,10.87564,352.09243,0.83142
2.07422,-2.54962,-0.01654,3.28679,0.31532,0,10.27422,-2.54962,-0.03734,10.58591,346.06316,-0.20212
-0.15624,0.47969,0.80407,0.50449,0.44163,0,8.04376,0.47969,0.78327,8.09603,3.41276,5.55192
0.06619,0.02008,0.94742,0.06917,0.43977,1,8.26619,0.02008,0.92662,8.31799,0.13916,6.39600
3.27544,1.46810,-0.29672,3.58941,0.32262,0,11.47544,1.46810,-0.31752,11.57333,7.29047,-1.57212
-1.40314,8.07701,-0.44927,8.19798,-0.08810,0,6.79686,8.07701,-0.47007,10.56676,49.91915,-2.54968
-2.63450,3.10212,0.01176,4.06986,0.22431,0,5.56550,3.10212,-0.00904,6.37166,29.13458,-0.08131
1.34951,3.13248,0.90343,3.41081,0.24678,0,9.54951,3.13248,0.88263,10.08884,18.16082,5.01901
0.98596,1.81658,-0.07327,2.06690,0.19689,0,9.18596,1.81658,-0.09407,9.36433,11.18628,-0.57555
0.01818,0.11999,-0.56430,0.12136,0.48179,0,8.21818,0.11999,-0.58510,8.23985,0.83646,-4.07193
-0.25232,-1.16113,-0.01155,1.18823,0.38862,0,7.94768,-1.16113,-0.03235,8.03212,351.68810,-0.23073
-0.27163,-1.68596,2.32334,1.70770,0.39840,0,7.92837,-1.68596,2.30254,8.42634,347.99494,15.85806
-0.00464,0.17722,-0.16120,0.17729,0.37782,0,8.19536,0.17722,-0.18200,8.19930,1.23883,-1.27189
7.57020,-2.24419,0.22121,7.89584,-0.03248,0,15.77020,-2.24419,0.20041,15.93034,351.90084,0.72084
0.04017,0.04255,-0.33381,0.05851,0.40736,0,8.24017,0.04255,-0.35461,8.24790,0.29583,-2.46410
-0.86120,-0.12289,0.08843,0.86993,0.44894,0,7.33880,-0.12289,0.06763,7.34014,359.04069,0.52791
4.78935,-0.04726,1.67819,4.78958,0.31779,0,12.98935,-0.04726,1.65739,13.09475,359.79155,7.27140
-1.68003,-6.17112,0.52927,6.39572,0.11160,0,6.51997,-6.17112,0.50847,8.99173,316.57454,3.24175
0.03047,-0.08234,-0.20857,0.08779,0.44223,0,8.23047,-0.08234,-0.22937,8.23407,359.42683,-1.59624
-0.56301,0.72806,0.54346,0.92035,0.43871,0,7.63699,0.72806,0.52266,7.68940,5.44574,3.89752
-0.40917,-0.36651,-0.07041,0.54932,0.45060,0,7.79083,-0.36651,-0.09121,7.79998,357.30658,-0.66999
0.11919,0.12440,-0.33886,0.17229,0.31985,0,8.31919,0.12440,-0.35966,8.32789,0.85670,-2.47521
0.87824,1.55007,-0.19594,1.78158,0.37241,0,9.07824,1.55007,-0.21674,9.21218,9.68953,-1.34818
0.96765,-2.39319,0.39378,2.58142,0.35308,0,9.16765,-2.39319,0.37298,9.48221,345.36959,2.25427
0.99122,-1.02553,-0.15903,1.42626,0.45098,0,9.19122,-1.02553,-0.17983,9.25001,353.63346,-1.11394
0.14444,-0.14076,1.53723,0.20168,0.56545,0,8.34444,-0.14076,1.51643,8.48228,359.03362,10.29851
0.16167,-0.24683,0.32493,0.29507,0.50527,0,8.36167,-0.24683,0.30413,8.37084,358.30916,2.08214
0.26037,-0.03635,-0.50782,0.26290,0.56552,0,8.46037,-0.03635,-0.52862,8.47695,359.75382,-3.57528
0.47408,-0.01392,-0.48876,0.47428,0.46397,0,8.67408,-0.01392,-0.50956,8.68904,359.90804,-3.36195
-2.98472,-0.88183,-0.72564,3.11226,0.18454,0,5.21528,-0.88183,-0.74644,5.34171,350.40285,-8.03263
2.00843,2.29425,0.48498,3.04916,0.42199,0,10.20843,2.29425,0.46418,10.47335,12.66624,2.54018
-0.16846,0.67491,1.48815,0.69561,0.43324,0,8.03154,0.67491,1.46735,8.19233,4.80340,10.31811
0.12361,0.10548,0.23565,0.16250,0.44115,0,8.32361,0.10548,0.21485,8.32705,0.72606,1.47849
-0.84465,3.41917,0.39373,3.52195,0.22955,0,7.35535,3.41917,0.37293,8.11979,24.93158,2.63243
0.28913,-2.16784,-1.18922,2.18704,0.18189,0,8.48913,-2.16784,-1.21002,8.84472,345.67472,-7.86311
-1.69582,0.13967,-0.29749,1.70156,0.40858,0,6.50418,0.13967,-0.31829,6.51346,1.23022,-2.80094
-1.83089,0.82579,1.18504,2.00851,0.30073,0,6.36911,0.82579,1.16424,6.52709,7.38753,10.27490
0.91707,0.67478,-0.69212,1.13857,0.43285,0,9.11707,0.67478,-0.71292,9.16977,4.23289,-4.45905
0.01392,0.94121,0.10310,0.94131,0.45243,0,8.21392,0.94121,0.08230,8.26808,6.53683,0.57033
0.76070,0.67637,0.89756,1.01791,0.43812,0,8.96070,0.67637,0.87676,9.02886,4.31661,5.57257
-0.15635,0.26720,1.75650,0.30958,0.36058,0,8.04365,0.26720,1.73570,8.23313,1.90258,12.17038
0.00308,0.00677,-0.02938,0.00744,0.60507,0,8.20308,0.00677,-0.05018,8.20324,0.04731,-0.35051
-2.23093,2.17053,0.58695,3.11259,0.22002,0,5.96907,2.17053,0.56615,6.37664,19.98275,5.09367
-0.71789,-0.25955,-1.72903,0.76337,0.32251,0,7.48211,-0.25955,-1.74983,7.68838,358.01325,-13.15545
0.15433,-0.04352,-0.01881,0.16035,0.38077,0,8.35433,-0.04352,-0.03961,8.35454,359.70157,-0.27164
-0.94992,0.97799,-0.98001,1.36338,0.34717,0,7.25008,0.97799,-1.00081,7.38389,7.68247,-7.78983
-0.30091,-2.52213,0.84481,2.54002,0.28234,0,7.89909,-2.52213,0.82401,8.33282,342.29202,5.67512
0.00085,-0.01655,-1.24301,0.01657,0.31529,0,8.20085,-0.01655,-1.26381,8.29767,359.88440,-8.76078
-0.08831,1.12247,-0.45784,1.12593,0.35544,0,8.11169,1.12247,-0.47864,8.20296,7.87835,-3.34506
2.35734,-1.35840,-0.16356,2.72071,0.13490,0,10.55734,-1.35840,-0.18436,10.64597,352.66813,-0.99225
1.62355,-2.33124,0.60652,2.84088,0.22567,0,9.82355,-2.33124,0.58572,10.11335,346.65002,3.32019
-1.89975,-4.12990,-0.42191,4.54589,0.10861,1,6.30025,-4.12990,-0.44271,7.54620,326.75460,-3.36327
4.42551,2.68393,0.29504,5.17577,0.20916,0,12.62551,2.68393,0.27424,12.91054,12.00130,1.21712
-0.35625,0.68266,1.68825,0.77003,0.45100,0,7.84375,0.68266,1.66745,8.04803,4.97408,11.95760
0.64586,3.08935,0.31630,3.15614,0.28737,0,8.84586,3.08935,0.29550,9.37447,19.25138,1.80638
1.29460,2.57961,-0.57451,2.88624,0.29810,0,9.49460,2.57961,-0.59531,9.85679,15.19988,-3.46256
0.29211,-3.01959,0.78203,3.03368,0.17739,0,8.49211,-3.01959,0.76123,9.04507,340.42585,4.82773
0.87904,-0.13350,0.26952,0.88912,0.44299,0,9.07904,-0.13350,0.24872,9.08343,359.15756,1.56907
-0.41985,2.44517,0.61265,2.48095,0.22574,0,7.78015,2.44517,0.59185,8.17678,17.44703,4.15077
9.05524,13.31010,-1.34184,16.09833,-0.50348,0,17.25524,13.31010,-1.36264,21.83481,37.64536,-3.57798
-1.11404,2.06837,-0.28846,2.34931,0.23008,0,7.08596,2.06837,-0.30926,7.38814,16.27236,-2.39906
-2.99944,-3.03682,0.14496,4.26836,0.26399,0,5.20056,-3.03682,0.12416,6.02358,329.71762,1.18107
-0.36611,0.37597,0.53009,0.52478,0.43665,0,7.83389,0.37597,0.50929,7.85942,2.74765,3.71540
-2.93765,3.33566,0.12841,4.44482,0.35591,0,5.26235,3.33566,0.10761,6.23142,32.36951,0.98947
0.41199,0.51114,-0.59609,0.65651,0.47345,0,8.61199,0.51114,-0.61689,8.64918,3.39664,-4.09002
-0.17202,-0.28279,-0.54434,0.33100,0.41701,0,8.02798,-0.28279,-0.56514,8.05281,357.98254,-4.02431
-0.45771,0.43499,-0.09911,0.63144,0.47160,0,7.74229,0.43499,-0.11991,7.75542,3.21570,-0.88589
0.18616,0.17979,-0.51857,0.25881,0.47176,0,8.38616,0.17979,-0.53937,8.40541,1.22819,-3.67918
-4.85974,12.64781,0.21372,13.54932,-0.19961,0,3.34026,12.64781,0.19292,13.08287,75.20606,0.84491
-6.68426,-3.30940,0.37458,7.45865,0.07995,0,1.51574,-3.30940,0.35378,3.65715,294.60823,5.55132
-3.62694,-1.31473,1.35349,3.85787,0.22590,0,4.57306,-1.31473,1.33269,4.94141,343.96034,15.64635
0.18613,0.34762,0.31964,0.39431,0.37719,0,8.38613,0.34762,0.29884,8.39865,2.37363,2.03912
-6.12898,-1.32168,-1.42892,6.26986,0.07065,0,2.07102,-1.32168,-1.44972,2.85266,327.45491,-30.54393
1.93110,-2.77434,0.24065,3.38025,0.26257,0,10.13110,-2.77434,0.21985,10.50640,344.68534,1.19904
1.93114,-6.39349,-0.00260,6.67877,0.08154,0,10.13114,-6.39349,-0.02340,11.97987,327.74509,-0.11194
-2.83774,0.12283,-0.23565,2.84040,0.20162,0,5.36226,0.12283,-0.25645,5.36979,1.31222,-2.73740
-0.86768,-0.31827,0.56160,0.92421,0.40593,0,7.33232,-0.31827,0.54080,7.35912,357.51454,4.21433
0.17719,-0.46273,0.17076,0.49550,0.41809,0,8.37719,-0.46273,0.14996,8.39130,356.83838,1.02396
-3.03734,-1.57922,0.36469,3.42336,0.38443,0,5.16266,-1.57922,0.34389,5.40974,342.99150,3.64470
-0.71287,1.45206,-1.97379,1.61761,0.35219,0,7.48713,1.45206,-1.99459,7.88315,10.97574,-14.65626
-3.38303,3.75235,0.83594,5.05223,0.18986,0,4.81697,3.75235,0.81514,6.16017,37.91807,7.60394
-1.52134,-0.93235,0.19882,1.78431,0.34021,0,6.67866,-0.93235,0.17802,6.74577,352.05277,1.51224
1.59925,0.19690,-0.30719,1.61133,0.37181,0,9.79925,0.19690,-0.32799,9.80672,1.15110,-1.91663
3.39344,-10.56881,-0.41862,11.10023,-0.05974,0,11.59344,-10.56881,-0.43942,15.69397,317.64709,-1.60445
-0.94697,1.01448,0.63949,1.38778,0.33407,0,7.25303,1.01448,0.61869,7.34972,7.96232,4.82880
-1.33677,-0.75442,0.89446,1.53496,0.32699,0,6.86323,-0.75442,0.87366,6.95962,353.72715,7.21156
-0.13455,-0.40716,0.28214,0.42881,0.44593,0,8.06545,-0.40716,0.26134,8.07995,357.11007,1.85348
0.06285,-0.03708,0.26592,0.07297,0.29864,0,8.26285,-0.03708,0.24512,8.26656,359.74288,1.69918
0.52287,-0.30783,0.06595,0.60675,0.47573,0,8.72287,-0.30783,0.04515,8.72841,357.97890,0.29637
-1.82662,3.64662,0.51934,4.07853,0.27723,0,6.37338,3.64662,0.49854,7.35978,29.77666,3.88414
0.68607,0.52479,0.86771,0.86377,0.52298,1,8.88607,0.52479,0.84691,8.94175,3.37980,5.43486
0.02641,-0.06489,-0.81279,0.07006,0.47763,0,8.22641,-0.06489,-0.83359,8.26879,359.54808,-5.78588
-0.66420,0.40288,0.11415,0.77684,0.32564,0,7.53580,0.40288,0.09335,7.54714,3.06028,0.70870
-0.61033,0.48326,-0.01940,0.77848,0.32552,0,7.58967,0.48326,-0.04020,7.60515,3.64326,-0.30287
1.89827,-1.05881,-0.66090,2.17359,0.36237,0,10.09827,-1.05881,-0.68170,10.17648,354.01435,-3.84101
-0.78479,-0.20344,0.15472,0.81073,0.43983,0,7.41521,-0.20344,0.13392,7.41921,358.42849,1.03430
0.58924,-0.11809,-1.26981,0.60096,0.55351,0,8.78924,-0.11809,-1.29061,8.88428,359.23024,-8.35284
1.20083,-1.01681,0.09824,1.57350,0.35478,0,9.40083,-1.01681,0.07744,9.45598,353.82679,0.46922
-7.13472,-1.45039,-0.00001,7.28065,0.07335,0,1.06528,-1.45039,-0.02081,1.79969,306.29644,-0.66244
-6.91543,-1.66360,-0.14560,7.11272,0.04405,0,1.28457,-1.66360,-0.16640,2.10840,307.67392,-4.52666
0.96360,0.09964,-0.43852,0.96874,0.47311,0,9.16360,0.09964,-0.45932,9.17565,0.62299,-2.86935
-2.41092,1.44521,0.19622,2.81090,0.30214,0,5.78908,1.44521,0.17542,5.96932,14.01708,1.68398
-0.66956,0.33305,-0.36946,0.74782,0.46106,0,7.53044,0.33305,-0.39026,7.54789,2.53238,-2.96375
1.96086,-5.71433,-0.11584,6.04141,0.20307,1,10.16086,-5.71433,-0.13664,11.65827,330.64717,-0.67154
-0.50432,1.39641,0.50852,1.48469,0.51098,0,7.69568,1.39641,0.48772,7.83653,10.28461,3.56824
1.25657,-3.85654,-0.10068,4.05610,0.11335,0,9.45657,-3.85654,-0.12148,10.21345,337.81357,-0.68150
0.02172,-0.00936,0.09596,0.02365,0.38444,0,8.22172,-0.00936,0.07516,8.22207,359.93480,0.52375
-3.46573,-3.49377,-0.97623,4.92115,0.18264,0,4.73427,-3.49377,-0.99703,5.96773,323.57362,-9.61753
-0.83020,0.33552,-1.43700,0.89544,0.35563,0,7.36980,0.33552,-1.45780,7.52008,2.60666,-11.17778
0.01519,0.02210,0.55320,0.02682,0.47830,0,8.21519,0.02210,0.53240,8.23245,0.15416,3.70795
-4.67136,-2.38884,0.13316,5.24673,0.16025,0,3.52864,-2.38884,0.11236,4.26268,325.90260,1.51048
-0.37741,0.20437,0.04325,0.42920,0.39979,0,7.82259,0.20437,0.02245,7.82529,1.49658,0.16435
-0.77590,1.79473,2.49178,1.95526,0.28855,0,7.42410,1.79473,2.47098,8.02771,13.59013,17.92706
-4.01965,-0.24083,-1.17885,4.02686,0.25804,0,4.18035,-0.24083,-1.19965,4.35574,356.70281,-15.98698
0.75557,-0.04287,0.26153,0.75678,0.36507,0,8.95557,-0.04287,0.24073,8.95890,359.72575,1.53977
1.93149,-2.73238,-0.05942,3.34613,0.36996,0,10.13149,-2.73238,-0.08022,10.49378,344.90686,-0.43803
-1.64634,-0.74306,0.39164,1.80625,0.44072,1,6.55366,-0.74306,0.37084,6.60607,353.53141,3.21804
-8.07740,-0.66515,0.05506,8.10474,-0.03219,0,0.12260,-0.66515,0.03426,0.67722,280.44394,2.89944
0.23449,0.25412,-0.69304,0.34578,0.47677,0,8.43449,0.25412,-0.71384,8.46846,1.72573,-4.83542
-0.65859,0.08556,-0.04685,0.66413,0.36233,0,7.54141,0.08556,-0.06765,7.54220,0.65003,-0.51390
0.05057,-0.15330,-0.32540,0.16143,0.50421,0,8.25057,-0.15330,-0.34620,8.25926,358.93554,-2.40235
0.17823,-1.65508,-0.16159,1.66465,0.35020,0,8.37823,-1.65508,-0.18239,8.54209,348.82538,-1.22345
1.56276,-2.16442,-0.01552,2.66963,0.17035,0,9.76276,-2.16442,-0.03632,9.99988,347.49963,-0.20808
-2.06647,-2.25740,0.36939,3.06041,0.20880,0,6.13353,-2.25740,0.34859,6.54504,339.79425,3.05300
-0.19234,-0.42843,-0.16699,0.46962,0.45474,0,8.00766,-0.42843,-0.18779,8.02131,356.93746,-1.34149
0.20145,-2.55775,0.54328,2.56567,0.20907,0,8.40145,-2.55775,0.52248,8.79769,343.06759,3.40468
-1.14983,-0.53902,-0.93092,1.26990,0.33971,0,7.05017,-0.53902,-0.95172,7.13451,355.62793,-7.66589
1.62428,0.68979,-0.36588,1.76469,0.39005,0,9.82428,0.68979,-0.38668,9.85606,4.01632,-2.24847
-1.23906,9.31372,-0.19160,9.39578,-0.05925,0,6.96094,9.31372,-0.21240,11.62950,53.22610,-1.04648
-4.02569,-6.89789,-0.00057,7.98669,-0.00516,0,4.17431,-6.89789,-0.02137,8.06264,301.18051,-0.15187
5.94789,7.02806,-0.06613,9.20712,-0.14767,0,14.14789,7.02806,-0.08693,15.79759,26.41622,-0.31529
0.73297,5.44051,-1.14337,5.48966,0.17954,0,8.93297,5.44051,-1.16417,10.52390,31.34297,-6.35114
-0.02118,0.02224,-0.46522,0.03072,0.45401,0,8.17882,0.02224,-0.48602,8.19328,0.15583,-3.40071
-0.69174,0.92273,-1.22770,1.15322,0.32001,0,7.50826,0.92273,-1.24850,7.66709,7.00623,-9.37170
-0.63703,-0.27952,0.17784,0.69566,0.44391,0,7.56297,-0.27952,0.15704,7.56976,357.88335,1.18874
0.33467,0.34378,-0.19266,0.47978,0.32491,0,8.53467,0.34378,-0.21346,8.54426,2.30663,-1.43156
0.00303,-0.38792,2.13478,0.38793,0.43225,0,8.20303,-0.38792,2.11398,8.47992,357.29254,14.43561
-0.66034,0.05424,0.32191,0.66256,0.27639,0,7.53966,0.05424,0.30111,7.54587,0.41218,2.28695
3.81817,-0.72091,-0.17252,3.88563,0.17432,0,12.01817,-0.72091,-0.19332,12.04132,356.56721,-0.91990
0.04912,-0.45397,-0.63832,0.45662,0.55696,0,8.24912,-0.45397,-0.65912,8.28785,356.85005,-4.56149
-0.00072,-0.00003,-0.05834,0.00072,0.31302,0,8.19928,-0.00003,-0.07914,8.19966,359.99978,-0.55302
-0.11741,-1.27596,0.23986,1.28135,0.31558,0,8.08259,-1.27596,0.21906,8.18561,351.02902,1.53353
-0.01894,2.20202,0.11451,2.20210,0.39752,0,8.18106,2.20202,0.09371,8.47274,15.06477,0.63371
-0.08442,-0.64560,-0.83384,0.65110,0.33453,0,8.11558,-0.64560,-0.85464,8.18595,355.45163,-5.99275
0.86304,0.62268,0.11330,1.06423,0.45245,1,9.06304,0.62268,0.09250,9.08488,3.93038,0.58336
0.12455,-0.40298,-0.00289,0.42179,0.42808,0,8.32455,-0.40298,-0.02369,8.33433,357.22856,-0.16287
6.70554,2.09799,-0.40061,7.02608,0.13099,0,14.90554,2.09799,-0.42141,15.05836,8.01190,-1.60362
-0.02594,-0.10249,0.42074,0.10572,0.48034,0,8.17406,-0.10249,0.39994,8.18448,359.28165,2.80094
1.13333,0.15251,-0.35408,1.14355,0.30234,0,9.33333,0.15251,-0.37488,9.34210,0.93618,-2.29976
10.83880,5.08456,-0.73231,11.97215,-0.18234,0,19.03880,5.08456,-0.75311,19.72044,14.95261,-2.18860
-1.23292,0.37227,0.10919,1.28790,0.29480,0,6.96708,0.37227,0.08839,6.97758,3.05859,0.72584
-0.67210,-0.31269,-0.19658,0.74128,0.38870,0,7.52790,-0.31269,-0.21738,7.53753,357.62143,-1.65262
3.63827,-2.35997,0.82747,4.33664,0.10611,0,11.83827,-2.35997,0.80667,12.09814,348.72583,3.82316
0.54300,1.05841,-0.17463,1.18957,0.38590,0,8.74300,1.05841,-0.19543,8.80900,6.90255,-1.27124
0.13313,2.72382,-0.50122,2.72708,0.32409,0,8.33313,2.72382,-0.52202,8.78252,18.10086,-3.40756
0.19112,1.52379,-0.35501,1.53573,0.50591,0,8.39112,1.52379,-0.37581,8.53663,10.29248,-2.52313
-0.59951,-0.18949,0.48569,0.62874,0.47628,0,7.60049,-0.18949,0.46489,7.61705,358.57186,3.49910
0.09790,-1.02234,0.01560,1.02702,0.30588,0,8.29790,-1.02234,-0.00520,8.36064,352.97625,-0.03563
-2.65628,3.61197,0.14320,4.48354,0.16541,0,5.54372,3.61197,0.12240,6.61771,33.08592,1.05982
-5.68166,3.38599,-0.39532,6.61409,0.20437,0,2.51834,3.38599,-0.41612,4.24030,53.35987,-5.63179
-0.81080,7.31462,0.30383,7.35942,0.05432,0,7.38920,7.31462,0.28303,10.40115,44.70939,1.55929
-0.62670,3.59397,0.78963,3.64820,0.25158,0,7.57330,3.59397,0.76883,8.41799,25.38704,5.24021
-2.29312,-2.81666,-0.10047,3.63207,0.18719,0,5.90688,-2.81666,-0.12127,6.54519,334.50616,-1.06162
-3.81967,4.47335,-0.63402,5.88224,0.17740,0,4.38033,4.47335,-0.65482,6.29499,45.60195,-5.97080
2.53784,0.50352,-0.15329,2.58731,0.27414,1,10.73784,0.50352,-0.17409,10.75105,2.68473,-0.92783
1.53662,2.19769,-0.07395,2.68161,0.43645,0,9.73662,2.19769,-0.09475,9.98201,12.71931,-0.54389
-0.95530,0.83885,0.16863,1.27132,0.40491,0,7.24470,0.83885,0.14783,7.29460,6.60473,1.16123
2.12480,0.13721,0.19170,2.12923,0.37950,0,10.32480,0.13721,0.17090,10.32713,0.76138,0.94821
0.81612,0.45018,-0.13221,0.93205,0.39092,0,9.01612,0.45018,-0.15301,9.02865,2.85844,-0.97105
-4.69498,-1.73629,0.00387,5.00575,0.27466,0,3.50502,-1.73629,-0.01693,3.91155,333.64748,-0.24805
-1.14617,1.80590,0.78425,2.13892,0.46905,0,7.05383,1.80590,0.76345,7.32124,14.36026,5.98559
-0.56117,0.38673,-0.30346,0.68152,0.46482,0,7.63883,0.38673,-0.32426,7.65548,2.89825,-2.42757
3.40786,-4.67023,0.13462,5.78140,0.06423,0,11.60786,-4.67023,0.11382,12.51265,338.08342,0.52120
-1.38018,0.24176,-0.82866,1.40120,0.36443,0,6.81982,0.24176,-0.84946,6.87677,2.03030,-7.09568
-2.02485,-1.59721,1.05418,2.57897,0.35022,0,6.17515,-1.59721,1.03338,6.46153,345.49819,9.20276
0.39670,1.60919,-0.99277,1.65736,0.43331,0,8.59670,1.60919,-1.01357,8.80455,10.60231,-6.61049
0.87522,-0.09593,-0.76377,0.88046,0.46481,0,9.07522,-0.09593,-0.78457,9.10957,359.39437,-4.94078
-0.25697,0.15373,0.23256,0.29944,0.47856,0,7.94303,0.15373,0.21176,7.94734,1.10877,1.52685
4.10539,-3.05556,2.70782,5.11768,0.19092,0,12.30539,-3.05556,2.68702,12.96068,346.05491,11.96542
0.50692,-0.19977,2.77201,0.54486,0.52038,0,8.70692,-0.19977,2.75121,9.13342,358.68566,17.53113
-1.24631,-1.99215,-0.89692,2.34988,0.35199,0,6.95369,-1.99215,-0.91772,7.29141,344.01365,-7.23060
-0.04190,-0.42414,-0.03491,0.42620,0.45465,0,8.15810,-0.42414,-0.05571,8.16931,357.02389,-0.39069
-0.06645,0.10610,-0.18424,0.12519,0.45124,0,8.13355,0.10610,-0.20504,8.13682,0.74737,-1.44397
1.10472,0.89262,0.06798,1.42027,0.28520,0,9.30472,0.89262,0.04718,9.34755,5.47971,0.28920
-8.49387,-7.94274,-0.34332,11.62898,-0.09795,0,-0.29387,-7.94274,-0.36412,7.95652,267.88108,-2.62295
-0.41871,-0.42334,-0.29852,0.59543,0.49415,0,7.78129,-0.42334,-0.31932,7.79934,356.88589,-2.34643
0.00711,-0.18402,-0.34694,0.18416,0.56683,0,8.20711,-0.18402,-0.36774,8.21741,358.71550,-2.56494
1.52349,-1.11661,-0.14033,1.88888,0.25885,0,9.72349,-1.11661,-0.16113,9.78872,353.44906,-0.94319
3.73124,0.20542,-0.09821,3.73689,0.31233,0,11.93124,0.20542,-0.11901,11.93360,0.98638,-0.57138
1.28804,3.61279,-1.26202,3.83553,0.19294,0,9.48804,3.61279,-1.28282,10.23332,20.84546,-7.20138
-1.59067,-1.26555,-0.25926,2.03269,0.30451,0,6.60933,-1.26555,-0.28006,6.73523,349.16024,-2.38315
3.55885,0.93725,-1.69798,3.68020,0.22892,0,11.75885,0.93725,-1.71878,11.92070,4.55716,-8.29004
-0.53350,4.27787,0.19670,4.31100,0.29875,0,7.66650,4.27787,0.17590,8.78102,29.16128,1.14784
